post_id,post_url,author_id,author_username,author_followers,author_following,author_created,author_account_age_days,author_verified,author_tweet_count,text,created_at,lang,has_media,media_types,media_urls,is_reply,is_retweet,is_quote,possibly_sensitive,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,is_synthetic,hour_of_day,engagement_total,engagement_rate
syn_control_000417,,syn_user_628827,synuser_77748,734,1777,,856,True,4315,[synthetic] control post #417,2026-02-07 00:00:00,en,True,,,False,False,False,False,3,0,0,17,0,0,"digitalart,nsfw",control,0.0,True,11,3,0.17647058823529413
2043298408459543013,https://x.com/shisennokaseki/status/2043298408459543013,1079399811751657472,shisennokaseki,445,223,Sun Dec 30 15:32:24 +0000 2018,2664,False,2776,"from the world's end.

#streetphotography 
#路上写真 #視線ノ化石 https://t.co/99O7mNX0Ic",2026-04-12 12:01:17,en,True,photo,https://pbs.twimg.com/media/HFtBC8Ra4AAO2TB.jpg,False,False,False,False,51,5,1,536,0,0,"streetphotography,路上写真,視線ノ化石",control,False,False,12,57,0.1063432835820895
syn_control_000591,,syn_user_337856,synuser_18279,844,1309,,1293,False,9854,[synthetic] control post #591,2026-02-26 00:00:00,en,True,,,False,False,False,True,12,0,0,30,0,0,"photography,artistsontwitter,portrait",control,0.0,True,21,12,0.4
syn_control_000661,,syn_user_372113,synuser_56444,577,171,,119,False,8419,[synthetic] control post #661,2026-02-15 00:00:00,en,True,,,False,False,False,False,4,0,0,14,0,0,"photography,portrait",control,0.0,True,17,4,0.2857142857142857
2041578623010816160,https://x.com/stjohnsphoto/status/2041578623010816160,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Ernst Haas #photography 
New York City, 1952 https://t.co/oBQWLJ7kJZ",2026-04-07 18:07:29,en,True,photo,https://pbs.twimg.com/media/HFUk734XYAAmNPL.jpg,False,False,False,False,128,27,1,1986,8,0,photography,control,False,False,18,156,0.0785498489425981
syn_control_000624,,syn_user_957269,synuser_22389,812,1640,,1203,False,7391,[synthetic] control post #624,2026-04-01 00:00:00,en,True,photo,,False,False,False,False,0,0,0,23,0,0,"nsfw,digitalart,portrait",control,0.0,True,16,0,0.0
syn_control_000630,,syn_user_748358,synuser_71673,659,959,,2928,False,374,[synthetic] control post #630,2026-01-21 00:00:00,en,True,video,,False,False,False,False,2,0,0,13,0,0,"portrait,digitalart",control,0.0,True,14,2,0.15384615384615385
syn_control_000564,,syn_user_230560,synuser_41991,685,1552,,1827,False,5177,[synthetic] control post #564,2026-04-06 00:00:00,en,True,photo,,False,False,False,False,2,0,0,21,0,0,"nsfw,digitalart",control,0.0,True,18,2,0.09523809523809523
syn_control_000373,,syn_user_489068,synuser_14914,707,698,,3211,False,7223,[synthetic] control post #373,2025-12-06 00:00:00,en,True,video,,True,False,False,True,0,0,0,17,0,0,"nsfw,portrait,photography",control,0.0,True,11,0,0.0
2043149299261858206,https://x.com/Beephomets_Art/status/2043149299261858206,1501732935241809920,Beephomets_Art,371,703,Thu Mar 10 01:33:47 +0000 2022,1499,False,2920,"New intro

︶꒦꒷♡꒷꒦︶
Hey there, hi, I'm ready to die!
#MeetTheArtist #ArtistsOnTwitter https://t.co/cIplwoAaFX",2026-04-12 02:08:47,en,True,photo,https://pbs.twimg.com/media/HFq4rYeWkAAAvlk.jpg,False,False,False,False,8,2,2,175,0,0,"meettheartist,artistsontwitter",control,False,False,2,12,0.0685714285714285
syn_control_000628,,syn_user_619058,synuser_76947,716,545,,1677,False,9533,[synthetic] control post #628,2026-04-05 00:00:00,en,True,video,,False,False,False,False,0,0,0,14,0,0,"photography,digitalart,nsfw",control,0.0,True,9,0,0.0
syn_control_000655,,syn_user_509039,synuser_73643,1277,1607,,1491,False,6556,[synthetic] control post #655,2025-11-22 00:00:00,en,True,photo,,False,False,False,False,0,0,0,15,0,0,"photography,portrait,nsfw",control,0.0,True,17,0,0.0
syn_control_000459,,syn_user_646921,synuser_96462,447,227,,2039,False,5309,[synthetic] control post #459,2025-12-14 00:00:00,en,True,photo,,False,False,False,False,0,0,0,18,0,0,"photography,nsfw",control,0.0,True,5,0,0.0
syn_control_000350,,syn_user_986175,synuser_92526,1002,1650,,1713,False,6232,[synthetic] control post #350,2026-04-11 00:00:00,en,True,,,False,False,False,True,0,0,0,24,0,0,"photography,nsfw,portrait",control,0.0,True,19,0,0.0
syn_control_000422,,syn_user_306566,synuser_96159,629,515,,885,False,6789,[synthetic] control post #422,2025-12-03 00:00:00,en,False,photo,,False,False,True,False,0,0,0,22,0,0,"artistsontwitter,nsfw,digitalart",control,0.0,True,22,0,0.0
syn_control_000649,,syn_user_879056,synuser_25454,564,1446,,1964,False,3486,[synthetic] control post #649,2025-11-23 00:00:00,en,True,photo,,False,False,False,False,5,0,0,10,0,0,"artistsontwitter,portrait",control,0.0,True,1,5,0.5
2044705237924250109,https://x.com/andika74/status/2044705237924250109,85213509,andika74,1007,1331,Mon Oct 26 01:52:42 +0000 2009,6017,False,2676,"Nothing easy here.

#StreetPhotography
#UrbanFrames
#streetphotographersfnd
#canonindonesia
#BandungStreetPhotography https://t.co/aXTsHmfLbh",2026-04-16 09:11:32,en,True,photo,"https://pbs.twimg.com/media/HGBAk6gbgAEv9Bc.jpg,https://pbs.twimg.com/media/HGBAk8RaUAABWFY.jpg,https://pbs.twimg.com/media/HGBAk5ua4AI96vB.jpg,https://pbs.twimg.com/media/HGBAk-yb0AAcV7m.jpg",False,False,False,False,8,0,0,79,0,0,"streetphotography,urbanframes,streetphotographersfnd,canonindonesia,bandungstreetphotography",control,False,False,9,8,0.1012658227848101
syn_control_000395,,syn_user_560219,synuser_34335,585,1364,,1324,False,2792,[synthetic] control post #395,2025-12-30 00:00:00,en,False,photo,,False,False,False,False,0,0,0,18,0,0,photography,control,0.0,True,2,0,0.0
syn_control_000379,,syn_user_129981,synuser_48483,797,504,,2493,False,8897,[synthetic] control post #379,2025-11-28 00:00:00,en,True,photo,,False,False,False,False,0,0,0,19,0,0,portrait,control,0.0,True,9,0,0.0
syn_control_000525,,syn_user_204807,synuser_40978,588,874,,3130,False,8706,[synthetic] control post #525,2026-03-13 00:00:00,en,True,,,False,False,False,False,0,0,0,18,0,0,"artistsontwitter,portrait",control,0.0,True,21,0,0.0
syn_control_000493,,syn_user_762486,synuser_55741,667,1361,,30,False,1046,[synthetic] control post #493,2026-01-07 00:00:00,en,True,video,,True,False,False,False,0,0,0,17,0,0,"digitalart,nsfw",control,0.0,True,1,0,0.0
2043286059174576300,https://x.com/gontanokoneroku/status/2043286059174576300,794839445002276864,gontanokoneroku,87816,88941,Sat Nov 05 09:51:05 +0000 2016,3449,True,128733,"Double cherry blossoms 🤗

#Photography #DoubleCherryBlossoms https://t.co/QVbW7tUavI",2026-04-12 11:12:13,en,True,photo,https://pbs.twimg.com/media/HFs1gNPbEAAt0Y8.jpg,False,False,False,False,358,103,9,2014,4,2,"photography,doublecherryblossoms",control,False,False,11,472,0.2343594836146971
syn_control_000680,,syn_user_629706,synuser_54058,1053,1058,,5000,False,1656,[synthetic] control post #680,2026-03-28 00:00:00,en,True,,,False,False,False,False,0,0,0,8,0,0,"portrait,photography",control,0.0,True,1,0,0.0
syn_control_000633,,syn_user_874551,synuser_48895,837,677,,2407,False,5363,[synthetic] control post #633,2025-11-29 00:00:00,en,False,video,,False,False,False,False,0,0,0,24,0,0,"photography,portrait,nsfw",control,0.0,True,23,0,0.0
syn_control_000529,,syn_user_851323,synuser_67759,767,1494,,3902,False,8246,[synthetic] control post #529,2026-01-12 00:00:00,en,False,,,False,False,False,True,5,0,0,20,0,0,"portrait,digitalart",control,0.0,True,11,5,0.25
syn_control_000401,,syn_user_117062,synuser_79832,563,758,,2519,False,5665,[synthetic] control post #401,2026-04-12 00:00:00,en,True,photo,,False,False,False,False,0,0,0,11,0,0,"digitalart,artistsontwitter",control,0.0,True,11,0,0.0
2044068572436279677,https://x.com/ianlaser/status/2044068572436279677,1093646094058147840,ianlaser,11910,911,Thu Feb 07 23:02:02 +0000 2019,2625,False,1298,Some ghouls i drew #illustration #cartoon #art https://t.co/RWL7VeIZQS,2026-04-14 15:01:39,en,True,photo,"https://pbs.twimg.com/media/HF39h6casAAiif9.jpg,https://pbs.twimg.com/media/HF39h6baMAAShGg.jpg,https://pbs.twimg.com/media/HF39h6basAYKv1v.jpg",False,False,False,False,946,52,6,13679,155,0,"illustration,cartoon,art",control,False,False,15,1004,0.0733971781562979
syn_control_000484,,syn_user_899098,synuser_10500,578,1466,,2495,False,2230,[synthetic] control post #484,2026-02-25 00:00:00,en,False,photo,,False,False,False,False,4,0,0,25,0,0,"digitalart,nsfw",control,0.0,True,7,4,0.16
syn_control_000648,,syn_user_302820,synuser_71926,608,1744,,2181,False,2241,[synthetic] control post #648,2026-04-11 00:00:00,en,False,,,False,False,False,False,1,0,0,25,0,0,"digitalart,nsfw",control,0.0,True,21,1,0.04
syn_control_000362,,syn_user_892016,synuser_13063,805,1699,,3693,False,9588,[synthetic] control post #362,2026-04-05 00:00:00,en,True,video,,False,False,False,False,0,0,0,17,0,0,artistsontwitter,control,0.0,True,7,0,0.0
syn_control_000449,,syn_user_226523,synuser_22132,991,1730,,2940,False,1577,[synthetic] control post #449,2025-11-02 00:00:00,en,True,photo,,False,False,True,False,0,0,0,19,0,0,"digitalart,photography",control,0.0,True,18,0,0.0
syn_control_000400,,syn_user_998333,synuser_55448,658,1246,,853,False,4871,[synthetic] control post #400,2026-01-08 00:00:00,en,True,photo,,False,False,True,False,0,0,0,18,0,0,"artistsontwitter,digitalart",control,0.0,True,12,0,0.0
syn_control_000367,,syn_user_749878,synuser_88292,958,444,,2050,False,620,[synthetic] control post #367,2026-03-29 00:00:00,en,True,,,False,False,True,False,1,0,0,21,0,0,"artistsontwitter,nsfw",control,0.0,True,10,1,0.047619047619047616
syn_control_000393,,syn_user_698753,synuser_24608,738,1788,,2407,False,8330,[synthetic] control post #393,2026-04-12 00:00:00,en,True,photo,,False,False,False,False,0,0,0,14,0,0,"digitalart,portrait,photography",control,0.0,True,14,0,0.0
syn_control_000576,,syn_user_638470,synuser_78889,560,727,,30,False,1626,[synthetic] control post #576,2026-03-14 00:00:00,en,True,photo,,False,False,False,False,3,0,0,13,0,0,digitalart,control,0.0,True,16,3,0.23076923076923078
syn_control_000418,,syn_user_390674,synuser_42236,827,1552,,1530,False,7511,[synthetic] control post #418,2026-02-18 00:00:00,en,True,,,False,False,False,True,0,0,0,18,0,0,"photography,digitalart",control,0.0,True,12,0,0.0
syn_control_000610,,syn_user_844106,synuser_40145,927,1735,,2085,False,5674,[synthetic] control post #610,2026-03-28 00:00:00,en,False,photo,,False,False,False,False,13,0,0,22,0,0,"portrait,artistsontwitter",control,0.0,True,5,13,0.5909090909090909
syn_control_000543,,syn_user_921573,synuser_41269,573,1622,,2085,False,204,[synthetic] control post #543,2025-12-24 00:00:00,en,True,,,False,False,False,False,0,0,0,14,0,0,nsfw,control,0.0,True,12,0,0.0
syn_control_000428,,syn_user_683646,synuser_34687,1008,966,,1704,False,1848,[synthetic] control post #428,2025-12-17 00:00:00,en,True,photo,,False,False,False,True,0,0,0,19,0,0,"photography,digitalart",control,0.0,True,15,0,0.0
syn_control_000634,,syn_user_672815,synuser_86899,712,1196,,2262,False,8675,[synthetic] control post #634,2026-02-12 00:00:00,en,True,video,,False,False,False,False,0,0,0,25,0,0,portrait,control,0.0,True,16,0,0.0
syn_control_000643,,syn_user_547593,synuser_69898,766,1740,,2029,False,6571,[synthetic] control post #643,2026-03-23 00:00:00,en,True,,,False,False,False,False,12,0,0,23,0,0,"photography,portrait",control,0.0,True,16,12,0.5217391304347826
syn_control_000475,,syn_user_934636,synuser_99971,547,402,,2484,False,3864,[synthetic] control post #475,2026-03-14 00:00:00,en,True,photo,,False,False,False,False,0,0,0,9,0,0,"digitalart,portrait",control,0.0,True,9,0,0.0
syn_control_000397,,syn_user_726712,synuser_17787,809,997,,961,False,2035,[synthetic] control post #397,2026-03-09 00:00:00,en,False,photo,,False,False,False,False,0,0,0,22,0,0,"artistsontwitter,digitalart",control,0.0,True,11,0,0.0
syn_control_000394,,syn_user_372385,synuser_70643,518,1302,,339,False,1705,[synthetic] control post #394,2025-11-09 00:00:00,en,True,video,,True,False,True,False,1,0,0,22,0,0,"digitalart,portrait,artistsontwitter",control,0.0,True,5,1,0.045454545454545456
2043615308049457271,https://x.com/Arrojo_dibuja/status/2043615308049457271,1872542234,Arrojo_dibuja,13148,617,Mon Sep 16 18:07:22 +0000 2013,4595,False,2348,"The sketches / the finals

Illustration for @nytimes: ""How the most delicious wines stay true to themselves"" (2023).

More processes: https://t.co/mJO7Zr2Xf8

#illustration #draw #sketch #editorial #press #design https://t.co/kKzMnZS25p",2026-04-13 09:00:32,en,True,photo,https://pbs.twimg.com/media/HFxhQQSbwAADpdK.jpg,False,False,False,False,1169,121,7,17123,245,0,"illustration,draw,sketch,editorial,press,design",control,False,False,9,1297,0.0757460725340185
2043579264709145003,https://x.com/petkovic_b60165/status/2043579264709145003,1708161422104940544,petkovic_b60165,119,190,Sat Sep 30 16:48:03 +0000 2023,929,False,7455,So many history grains #streetphotography #retropresent #nostalgiarejected https://t.co/mqDLVoYhqj,2026-04-13 06:37:19,en,True,photo,"https://pbs.twimg.com/media/HFxAgkFbEAAaiID.jpg,https://pbs.twimg.com/media/HFxAgFbacAA0IbJ.jpg,https://pbs.twimg.com/media/HFxAgiRW8AAoyMC.jpg,https://pbs.twimg.com/media/HFxAgrQbUAEX5fk.jpg",False,False,False,False,3,0,0,25,0,0,"streetphotography,retropresent,nostalgiarejected",control,False,False,6,3,0.12
2044799024004252052,https://x.com/VictorOnieva82/status/2044799024004252052,2286849452,VictorOnieva82,429,557,Sat Jan 11 16:03:25 +0000 2014,4478,False,4445,"Venice

#streetphotography @OfEarth8 @Futura_Noir @BebuCesco @Italia @streetphotofdn @ThePhotoHour @cameralab21 @wonceptual @archi_tradition @earthcurated @the_gpc_ @SonyAlpha @W0rld2026 @visiteurope @travolax @Italia @ItalyInTheHeart #hacerfotos https://t.co/390Sl0XREr",2026-04-16 15:24:12,en,True,photo,"https://pbs.twimg.com/media/HGCV4DRWsAAlrXN.jpg,https://pbs.twimg.com/media/HGCV4AxXcAI0IVU.jpg",False,False,False,False,2,0,0,19,0,0,"streetphotography,hacerfotos",control,False,False,15,2,0.1052631578947368
syn_control_000603,,syn_user_238905,synuser_22487,641,1819,,1423,False,219,[synthetic] control post #603,2026-03-13 00:00:00,en,True,photo,,False,False,False,False,0,0,0,21,0,0,"artistsontwitter,nsfw",control,0.0,True,20,0,0.0
syn_control_000513,,syn_user_552492,synuser_50690,455,836,,1941,False,3261,[synthetic] control post #513,2025-12-07 00:00:00,en,False,photo,,False,False,False,False,0,0,0,17,0,0,"portrait,digitalart,nsfw",control,0.0,True,3,0,0.0
syn_control_000430,,syn_user_167337,synuser_42797,775,1628,,30,False,7944,[synthetic] control post #430,2026-03-30 00:00:00,en,True,video,,False,False,False,False,3,0,0,16,0,0,"portrait,nsfw,photography",control,0.0,True,21,3,0.1875
syn_control_000439,,syn_user_385385,synuser_93778,954,1327,,2282,True,7450,[synthetic] control post #439,2026-03-18 00:00:00,en,True,,,False,False,False,False,7,0,0,29,0,0,photography,control,0.0,True,11,7,0.2413793103448276
syn_control_000565,,syn_user_297899,synuser_84934,1041,125,,1209,False,5170,[synthetic] control post #565,2025-12-10 00:00:00,en,False,photo,,False,False,False,True,9,0,0,24,0,0,"nsfw,digitalart",control,0.0,True,14,9,0.375
syn_control_000666,,syn_user_730620,synuser_59722,396,1787,,1941,False,9265,[synthetic] control post #666,2025-12-23 00:00:00,en,False,photo,,False,False,False,False,0,0,0,12,0,0,"photography,artistsontwitter",control,0.0,True,6,0,0.0
syn_control_000665,,syn_user_368071,synuser_73578,896,376,,2667,False,3081,[synthetic] control post #665,2026-03-28 00:00:00,en,False,photo,,False,False,False,True,17,0,0,21,0,0,photography,control,0.0,True,16,17,0.8095238095238095
syn_control_000443,,syn_user_517882,synuser_15376,675,1239,,1257,False,3506,[synthetic] control post #443,2025-12-10 00:00:00,en,True,,,False,False,False,False,0,0,0,14,0,0,"artistsontwitter,digitalart",control,0.0,True,21,0,0.0
2045042065583546624,https://x.com/Atelier462/status/2045042065583546624,1166994691327442945,Atelier462,13888,5770,Thu Aug 29 08:43:20 +0000 2019,2422,False,18599,"If it's Friday, it must be a Fish.
🐟🐟🐟
#drawing #dessin #illustration #fish #friday #art #artist #inkdrawing #artgallery #animaldrawing #artistsonx https://t.co/E64OjDr2Gb",2026-04-17 07:29:58,en,True,photo,https://pbs.twimg.com/media/HGFy7ABWkAAOvAz.jpg,False,False,False,False,9,2,1,31,0,0,"drawing,dessin,illustration,fish,friday,art,artist,inkdrawing,artgallery,animaldrawing,artistsonx",control,False,False,7,12,0.3870967741935484
2044082753050948010,https://x.com/shyrennoirr/status/2044082753050948010,1963544188219486208,shyrennoirr,1704,1265,Thu Sep 04 10:06:47 +0000 2025,224,True,3236,"HEAD BANNER COMMS DONEEEEE!!
honestly love how lively it looks…

if u want something like this, it’s only $60 :&gt;
dm me before slots fill up!!

#VGenComm #artistsontwitter https://t.co/6e55tc70bw",2026-04-14 15:58:00,en,True,photo,https://pbs.twimg.com/media/HF2qPJYasAYW1Q-.jpg,False,False,False,False,8,2,1,161,0,0,"vgencomm,artistsontwitter",control,False,False,15,11,0.0683229813664596
syn_control_000480,,syn_user_603346,synuser_32347,524,940,,2048,False,8098,[synthetic] control post #480,2025-11-21 00:00:00,en,True,photo,,False,False,False,False,1,0,0,9,0,0,"nsfw,photography",control,0.0,True,19,1,0.1111111111111111
syn_control_000378,,syn_user_148160,synuser_57886,503,835,,1594,False,1544,[synthetic] control post #378,2025-12-18 00:00:00,en,False,video,,False,False,False,False,0,0,0,20,0,0,photography,control,0.0,True,21,0,0.0
syn_control_000538,,syn_user_141162,synuser_56555,1057,1459,,1939,False,6830,[synthetic] control post #538,2025-12-15 00:00:00,en,True,,,False,False,False,False,6,0,0,19,0,0,"photography,artistsontwitter,portrait",control,0.0,True,22,6,0.3157894736842105
syn_control_000614,,syn_user_295258,synuser_13411,702,727,,2497,False,2988,[synthetic] control post #614,2025-12-17 00:00:00,en,False,photo,,False,False,False,False,0,0,0,9,0,0,"portrait,artistsontwitter",control,0.0,True,19,0,0.0
syn_control_000357,,syn_user_329772,synuser_66532,891,938,,1413,False,8405,[synthetic] control post #357,2025-11-02 00:00:00,en,True,photo,,False,False,False,True,4,0,0,22,0,0,digitalart,control,0.0,True,19,4,0.18181818181818182
2043313434952122695,https://x.com/ashay_pallav/status/2043313434952122695,791956241568247808,ashay_pallav,31,150,Fri Oct 28 10:54:16 +0000 2016,3457,False,1104,"Had fun making this!!! ended up getting featured in the March quest

#ArtistsOnTwitter #DigitalArt

#AnimeArt #Illustration

#ArtCommunity https://t.co/RLw9svOw4q",2026-04-12 13:01:00,en,True,photo,https://pbs.twimg.com/media/HFtOvTzasAApUAd.jpg,False,False,False,False,4,0,0,65,0,0,"artistsontwitter,digitalart,animeart,illustration,artcommunity",control,False,False,13,4,0.0615384615384615
2041578360954916940,https://x.com/stjohnsphoto/status/2041578360954916940,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Ernst Haas #photography 
New York, 1955 https://t.co/NpW16VJqdE",2026-04-07 18:06:26,en,True,photo,https://pbs.twimg.com/media/HFUksq1WAAAISfD.jpg,False,False,False,False,574,92,0,8526,37,0,photography,control,False,False,18,666,0.0781140042223786
syn_control_000447,,syn_user_394040,synuser_89565,592,209,,1762,False,4817,[synthetic] control post #447,2025-11-24 00:00:00,en,True,,,False,False,False,True,10,0,0,18,0,0,"nsfw,artistsontwitter",control,0.0,True,4,10,0.5555555555555556
syn_control_000590,,syn_user_399010,synuser_88578,799,1909,,2676,False,3086,[synthetic] control post #590,2026-03-23 00:00:00,en,True,photo,,False,False,False,False,0,0,0,12,0,0,portrait,control,0.0,True,2,0,0.0
syn_control_000684,,syn_user_279293,synuser_78947,896,1724,,604,False,5577,[synthetic] control post #684,2025-11-26 00:00:00,en,True,photo,,False,False,False,False,0,0,0,22,0,0,nsfw,control,0.0,True,11,0,0.0
syn_control_000526,,syn_user_267717,synuser_15220,809,1511,,515,False,3156,[synthetic] control post #526,2026-03-13 00:00:00,en,True,photo,,False,False,False,False,0,0,0,20,0,0,artistsontwitter,control,0.0,True,14,0,0.0
syn_control_000571,,syn_user_423311,synuser_44003,798,1857,,3243,False,2679,[synthetic] control post #571,2026-01-12 00:00:00,en,True,,,False,False,False,False,6,0,0,20,0,0,"digitalart,portrait",control,0.0,True,2,6,0.3
syn_control_000431,,syn_user_667626,synuser_68966,742,1089,,1901,False,6697,[synthetic] control post #431,2025-12-29 00:00:00,en,True,,,False,False,False,False,3,0,0,14,0,0,"photography,portrait",control,0.0,True,6,3,0.21428571428571427
syn_control_000444,,syn_user_809685,synuser_48051,731,1809,,884,False,2131,[synthetic] control post #444,2026-02-25 00:00:00,en,True,photo,,False,False,False,False,0,0,0,11,0,0,"photography,nsfw",control,0.0,True,11,0,0.0
syn_control_000549,,syn_user_634927,synuser_65777,490,252,,3725,False,5635,[synthetic] control post #549,2026-04-15 00:00:00,en,True,photo,,False,False,False,False,0,0,0,17,0,0,"photography,portrait,digitalart",control,0.0,True,21,0,0.0
syn_control_000353,,syn_user_838323,synuser_25731,631,1147,,30,False,914,[synthetic] control post #353,2026-01-12 00:00:00,en,True,video,,False,False,False,False,2,0,0,14,0,0,"artistsontwitter,digitalart",control,0.0,True,11,2,0.14285714285714285
syn_control_000595,,syn_user_592639,synuser_63271,717,1593,,3089,False,8945,[synthetic] control post #595,2025-12-28 00:00:00,en,True,photo,,False,False,False,False,0,0,0,18,0,0,"photography,nsfw",control,0.0,True,11,0,0.0
syn_control_000414,,syn_user_986177,synuser_94467,787,960,,2167,False,1038,[synthetic] control post #414,2026-03-04 00:00:00,en,False,photo,,False,False,False,False,1,0,0,21,0,0,"photography,portrait",control,0.0,True,21,1,0.047619047619047616
syn_control_000662,,syn_user_283693,synuser_58812,664,1047,,451,False,5549,[synthetic] control post #662,2025-11-15 00:00:00,en,True,photo,,False,False,False,False,2,0,0,21,0,0,"portrait,photography",control,0.0,True,8,2,0.09523809523809523
syn_control_000560,,syn_user_686902,synuser_94829,650,403,,896,False,5468,[synthetic] control post #560,2025-12-04 00:00:00,en,True,photo,,False,False,False,True,3,0,0,12,0,0,"digitalart,photography,nsfw",control,0.0,True,13,3,0.25
2041815932922634493,https://x.com/EvaWorldEngine/status/2041815932922634493,1886708003774083072,EvaWorldEngine,4070,1827,Tue Feb 04 09:27:13 +0000 2025,436,True,20279,"QRT with art you made with your hands, no AI
#artistsontwitter #artmoots https://t.co/Dy0DiyI0uM",2026-04-08 09:50:28,en,True,photo,https://pbs.twimg.com/media/HFX8xIlXMAA-J_v.jpg,False,False,True,False,77,7,5,3035,5,12,"artistsontwitter,artmoots",control,False,False,9,101,0.0332784184514003
syn_control_000691,,syn_user_476512,synuser_20327,392,1988,,1818,False,1400,[synthetic] control post #691,2025-12-04 00:00:00,en,True,photo,,False,False,False,False,0,0,0,19,0,0,"artistsontwitter,portrait",control,0.0,True,4,0,0.0
syn_control_000502,,syn_user_359680,synuser_54850,1000,1954,,30,False,7367,[synthetic] control post #502,2026-01-02 00:00:00,en,True,photo,,False,False,False,False,3,0,0,24,0,0,"digitalart,artistsontwitter",control,0.0,True,8,3,0.125
syn_control_000694,,syn_user_720790,synuser_80352,956,271,,2049,False,1469,[synthetic] control post #694,2026-04-02 00:00:00,en,True,photo,,False,False,False,False,4,0,0,17,0,0,photography,control,0.0,True,19,4,0.23529411764705882
syn_control_000365,,syn_user_996109,synuser_59800,1105,811,,171,False,601,[synthetic] control post #365,2026-03-24 00:00:00,en,True,photo,,False,False,False,False,4,0,0,17,0,0,"artistsontwitter,digitalart,photography",control,0.0,True,23,4,0.23529411764705882
syn_control_000524,,syn_user_987557,synuser_64158,979,223,,715,False,9258,[synthetic] control post #524,2026-03-03 00:00:00,en,True,,,False,False,False,True,9,0,0,14,0,0,"photography,nsfw,artistsontwitter",control,0.0,True,3,9,0.6428571428571429
syn_control_000656,,syn_user_924887,synuser_21450,1022,844,,1209,False,4703,[synthetic] control post #656,2026-02-10 00:00:00,en,False,photo,,False,False,False,False,0,0,0,27,0,0,"portrait,nsfw,photography",control,0.0,True,19,0,0.0
syn_control_000451,,syn_user_380523,synuser_42788,690,1519,,2178,False,9429,[synthetic] control post #451,2026-04-06 00:00:00,en,False,photo,,False,False,False,False,4,0,0,19,0,0,"artistsontwitter,photography",control,0.0,True,5,4,0.21052631578947367
syn_control_000548,,syn_user_763959,synuser_34057,930,1729,,1714,False,6197,[synthetic] control post #548,2026-02-10 00:00:00,en,False,,,False,False,False,False,8,0,0,21,0,0,"portrait,artistsontwitter,photography",control,0.0,True,14,8,0.38095238095238093
syn_control_000635,,syn_user_626837,synuser_64731,630,754,,577,True,8483,[synthetic] control post #635,2026-03-20 00:00:00,en,True,,,False,False,False,False,1,0,0,14,0,0,"photography,nsfw,portrait",control,0.0,True,9,1,0.07142857142857142
syn_control_000626,,syn_user_179536,synuser_63781,749,1429,,2110,False,3306,[synthetic] control post #626,2025-11-18 00:00:00,en,True,video,,False,False,False,True,2,0,0,15,0,0,portrait,control,0.0,True,16,2,0.13333333333333333
syn_control_000485,,syn_user_768312,synuser_85651,650,202,,3790,False,6323,[synthetic] control post #485,2026-04-09 00:00:00,en,False,photo,,False,False,False,True,0,0,0,21,0,0,photography,control,0.0,True,7,0,0.0
syn_control_000467,,syn_user_665498,synuser_93911,305,537,,2814,False,5219,[synthetic] control post #467,2026-03-03 00:00:00,en,True,,,False,False,False,False,0,0,0,25,0,0,nsfw,control,0.0,True,13,0,0.0
syn_control_000351,,syn_user_624510,synuser_73617,579,1002,,425,False,3704,[synthetic] control post #351,2026-01-02 00:00:00,en,False,photo,,False,False,False,False,12,0,0,22,0,0,"digitalart,artistsontwitter,nsfw",control,0.0,True,8,12,0.5454545454545454
2044428952001753165,https://x.com/93DWTW/status/2044428952001753165,1469955161930051585,93DWTW,2137,1356,Sun Dec 12 09:00:24 +0000 2021,1586,False,26512,"forward motion.

#gent #belgium #streetphotography #lofistreet #monochrome https://t.co/HT6nQwmfML",2026-04-15 14:53:40,en,True,photo,https://pbs.twimg.com/media/HF9FS93XoAA8eDo.jpg,False,False,False,False,53,5,0,335,1,0,"gent,belgium,streetphotography,lofistreet,monochrome",control,False,False,14,58,0.1731343283582089
syn_control_000423,,syn_user_231165,synuser_88780,778,93,,1024,False,9785,[synthetic] control post #423,2026-01-08 00:00:00,en,True,photo,,False,False,False,True,0,0,0,18,0,0,portrait,control,0.0,True,8,0,0.0
syn_control_000699,,syn_user_378615,synuser_34492,894,1387,,1438,False,672,[synthetic] control post #699,2026-02-09 00:00:00,en,True,video,,False,False,False,True,1,0,0,4,0,0,portrait,control,0.0,True,13,1,0.25
syn_control_000572,,syn_user_904044,synuser_91821,535,642,,1827,False,4616,[synthetic] control post #572,2025-11-06 00:00:00,en,True,photo,,False,False,False,False,1,0,0,16,0,0,"nsfw,artistsontwitter,digitalart",control,0.0,True,3,1,0.0625
syn_control_000499,,syn_user_670202,synuser_12982,893,1770,,301,False,5225,[synthetic] control post #499,2026-03-06 00:00:00,en,False,photo,,False,False,False,True,0,0,0,13,0,0,"nsfw,portrait",control,0.0,True,2,0,0.0
syn_control_000377,,syn_user_767041,synuser_90683,546,1962,,1589,False,8076,[synthetic] control post #377,2026-03-19 00:00:00,en,False,,,False,False,False,False,0,0,0,21,0,0,"digitalart,artistsontwitter,photography",control,0.0,True,2,0,0.0
